id,url,header,address,area,rooms,bathrooms,garages,amenities,price,condo,crawler,crawled_at
2518447588,https://www.vivareal.com.br/imovel/apartamento-2-quartos-carvoeira-bairros-florianopolis-com-garagem-68m2-venda-RS400000-id-2518447588/,Apartamento com 2 Quartos para Venda/Aluguel 68m²,"Rua Jornalista Tito Carvalho - Carvoeira, Florianópolis - SC",68,2 Quartos,2 Banheiros,1 Vaga,"Elevador
Piscina
Salão de festas
Playground
Quadra poliesportiva","R$ 1.600 /mês
R$ 400.000",R$ 407,Florianópolis,2021-05-24 01:31
2516571075,https://www.vivareal.com.br/imovel/apartamento-2-quartos-trindade-bairros-florianopolis-42m2-aluguel-RS1500-id-2516571075/,"Apartamento com 2 Quartos para Aluguel, 42m²","Avenida Desembargador Vítor Lima, 286 - Trindade, Florianópolis - SC",42,2 Quartos,2 Banheiros,-- Vaga,"Área de serviço
Interfone",R$ 1.500 /mês,R$ 239,Florianópolis,2021-05-24 01:31
2472011298,https://www.vivareal.com.br/imovel/apartamento-3-quartos-canasvieiras-bairros-florianopolis-com-garagem-120m2-aluguel-RS1380-id-2472011298/,"Apartamento com 3 Quartos para Aluguel, 120m²","Avenida Luiz Boiteux Piazza, 2597 - Canasvieiras, Florianópolis - SC",120,3 Quartos,4 Banheiros,2 Vagas,"Mobiliado
Elevador
Piscina
Churrasqueira
Academia",R$ 1.380 /dia,,Florianópolis,2021-05-24 01:31
2517731089,https://www.vivareal.com.br/imovel/apartamento-2-quartos-carvoeira-bairros-florianopolis-com-garagem-81m2-aluguel-RS1550-id-2517731089/,"Apartamento com 2 Quartos para Aluguel, 81m²","Rua Andreza Pinheiro Gonçalves da Silva - Carvoeira, Florianópolis - SC",81,2 Quartos,2 Banheiros,1 Vaga,Elevador,R$ 1.550 /mês,R$ 628,Florianópolis,2021-05-24 01:31
2517986375,https://www.vivareal.com.br/imovel/apartamento-2-quartos-itacorubi-bairros-florianopolis-com-garagem-70m2-aluguel-RS2600-id-2517986375/,"Apartamento com 2 Quartos para Aluguel, 70m²","Rodovia Amaro Antônio Vieira - Itacorubi, Florianópolis - SC",70,2 Quartos,2 Banheiros,2 Vagas,"Elevador
Piscina",R$ 2.600 /mês,R$ 568,Florianópolis,2021-05-24 01:31
2516306085,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-60m2-aluguel-RS1200-id-2516306085/,"Apartamento com 2 Quartos para Aluguel, 60m²","Rua Dário Manoel Cardoso, 429 - Ingleses do Rio Vermelho, Florianópolis - SC",60,2 Quartos,2 Banheiros,1 Vaga,"Mobiliado
Área de serviço
Churrasqueira
Varanda
Cozinha",R$ 1.200 /mês,R$ 283,Florianópolis,2021-05-24 01:31
2517684286,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-150m2-aluguel-RS4800-id-2517684286/,"Apartamento com 3 Quartos para Aluguel, 150m²","Avenida Trompowsky - Centro, Florianópolis - SC",150,3 Quartos,5 Banheiros,2 Vagas,,R$ 4.800 /mês,R$ 950,Florianópolis,2021-05-24 01:31
2514526977,https://www.vivareal.com.br/imovel/apartamento-1-quartos-agronomica-bairros-florianopolis-com-garagem-50m2-aluguel-RS1100-id-2514526977/,"Apartamento com Quarto para Aluguel, 50m²","Rua Delminda Silveira - Agronômica, Florianópolis - SC",50,1 Quarto,1 Banheiro,1 Vaga,,R$ 1.100 /mês,R$ 302,Florianópolis,2021-05-24 01:31
1040872738,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-84m2-venda-RS220000-id-1040872738/,Apartamento com 2 Quartos à Venda/Aluguel 84m²,"Servidão Lua Nova, 101 - Ingleses do Rio Vermelho, Florianópolis - SC",84,2 Quartos,3 Banheiros,1 Vaga,"Área de serviço
Churrasqueira
Condomínio fechado
Interfone","R$ 1.200 /mês
R$ 220.000",R$ 100,Florianópolis,2021-05-24 01:31
2520029099,https://www.vivareal.com.br/imovel/apartamento-2-quartos-itacorubi-bairros-florianopolis-com-garagem-72m2-aluguel-RS2700-id-2520029099/,"Apartamento com 2 Quartos para Aluguel, 72m²","Rodovia Amaro Antônio Vieira, 2623 - Itacorubi, Florianópolis - SC",72,2 Quartos,1 Banheiro,2 Vagas,"Piscina
Área de serviço
Churrasqueira
Salão de festas
Playground",R$ 2.700 /mês,R$ 550,Florianópolis,2021-05-24 01:31
1920985474,https://www.vivareal.com.br/imovel/apartamento-1-quartos-praia-brava-bairros-florianopolis-com-garagem-56m2-aluguel-RS320-id-1920985474/,"Apartamento com Quarto para Aluguel, 56m²","Avenida Tom Traugott Wildi, 1149 - Praia Brava, Florianópolis - SC",56,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Piscina
Churrasqueira
Varanda
Ar-condicionado",R$ 320 /dia,,Florianópolis,2021-05-24 01:31
2518715023,https://www.vivareal.com.br/imovel/apartamento-2-quartos-coqueiros-bairros-florianopolis-50m2-aluguel-RS1200-id-2518715023/,"Apartamento com 2 Quartos para Aluguel, 50m²","Rua Desembargador Pedro Silva - Coqueiros, Florianópolis - SC",50,2 Quartos,1 Banheiro,-- Vaga,,R$ 1.200 /mês,R$ 354,Florianópolis,2021-05-24 01:31
2516875474,https://www.vivareal.com.br/imovel/apartamento-2-quartos-trindade-bairros-florianopolis-com-garagem-73m2-aluguel-RS3420-id-2516875474/,"Apartamento com 2 Quartos para Aluguel, 73m²","Rua Trajano Margarida - Trindade, Florianópolis - SC",73,2 Quartos,2 Banheiros,2 Vagas,"Elevador
Churrasqueira
Sauna
Ar-condicionado
Armário na cozinha",R$ 3.420 /mês,R$ 590,Florianópolis,2021-05-24 01:31
2519137477,https://www.vivareal.com.br/imovel/apartamento-3-quartos-praia-brava-bairros-florianopolis-com-garagem-130m2-aluguel-RS10000-id-2519137477/,"Apartamento com 3 Quartos para Aluguel, 130m²","Avenida Tom Traugott Wildi - Praia Brava, Florianópolis - SC",130,3 Quartos,4 Banheiros,2 Vagas,,R$ 10.000 /mês,R$ 2.500,Florianópolis,2021-05-24 01:31
2517731291,https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-florianopolis-com-garagem-280m2-aluguel-RS8900-id-2517731291/,"Apartamento com 4 Quartos para Aluguel, 280m²","Rua Duarte Schutel - Centro, Florianópolis - SC",280,4 Quartos,6 Banheiros,2 Vagas,,R$ 8.900 /mês,R$ 2.680,Florianópolis,2021-05-24 01:31
2505350479,https://www.vivareal.com.br/imovel/apartamento-3-quartos-corrego-grande-bairros-florianopolis-com-garagem-85m2-aluguel-RS1550-id-2505350479/,"Apartamento com 3 Quartos para Aluguel, 85m²","Rua João Pio Duarte Silva, 404 - Córrego Grande, Florianópolis - SC",85,3 Quartos,1 Banheiro,1 Vaga,"Condomínio fechado
Garagem",R$ 1.550 /mês,R$ 525,Florianópolis,2021-05-24 01:31
2517746688,https://www.vivareal.com.br/imovel/apartamento-2-quartos-itacorubi-bairros-florianopolis-com-garagem-74m2-aluguel-RS1600-id-2517746688/,"Apartamento com 2 Quartos para Aluguel, 74m²","Rodovia Amaro Antônio Vieira - Itacorubi, Florianópolis - SC",74,2 Quartos,2 Banheiros,1 Vaga,"Elevador
Piscina",R$ 1.600 /mês,R$ 548,Florianópolis,2021-05-24 01:31
2517731087,https://www.vivareal.com.br/imovel/apartamento-1-quartos-saco-grande-bairros-florianopolis-com-garagem-26m2-aluguel-RS1500-id-2517731087/,"Apartamento com Quarto para Aluguel, 26m²","Servidão Natalina Machado - Saco Grande, Florianópolis - SC",26,1 Quarto,1 Banheiro,1 Vaga,,R$ 1.500 /mês,,Florianópolis,2021-05-24 01:31
2512976093,https://www.vivareal.com.br/imovel/apartamento-2-quartos-carvoeira-bairros-florianopolis-com-garagem-94m2-aluguel-RS2300-id-2512976093/,"Apartamento com 2 Quartos para Aluguel, 94m²","Rua Professor Milton Sullivan - Carvoeira, Florianópolis - SC",94,2 Quartos,2 Banheiros,2 Vagas,"Área de serviço
Churrasqueira
Salão de festas
Varanda
Interfone",R$ 2.300 /mês,R$ 387,Florianópolis,2021-05-24 01:31
2516213548,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-52m2-aluguel-RS1300-id-2516213548/,"Apartamento com 2 Quartos para Aluguel, 52m²","Rua Tiradentes - Centro, Florianópolis - SC",52,2 Quartos,1 Banheiro,-- Vaga,,R$ 1.300 /mês,R$ 390,Florianópolis,2021-05-24 01:31
2520668027,https://www.vivareal.com.br/imovel/apartamento-3-quartos-itacorubi-bairros-florianopolis-com-garagem-92m2-aluguel-RS2950-id-2520668027/,"Apartamento com 3 Quartos para Aluguel, 92m²","Servidão Professora Adelina Gertrudes Jacinto - Itacorubi, Florianópolis - SC",92,3 Quartos,3 Banheiros,2 Vagas,"Elevador
Piscina",R$ 2.950 /mês,R$ 755,Florianópolis,2021-05-24 01:31
2520002987,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-80m2-aluguel-RS2000-id-2520002987/,"Apartamento com 2 Quartos para Aluguel, 80m²","Servidão Ayrton Senna - Ingleses do Rio Vermelho, Florianópolis - SC",80,2 Quartos,1 Banheiro,1 Vaga,Varanda,R$ 2.000 /mês,,Florianópolis,2021-05-24 01:31
2506847595,https://www.vivareal.com.br/imovel/apartamento-3-quartos-trindade-bairros-florianopolis-com-garagem-111m2-aluguel-RS2500-id-2506847595/,"Apartamento com 3 Quartos para Aluguel, 111m²","Rua Oge Fortkamp - Trindade, Florianópolis - SC",111,3 Quartos,3 Banheiros,2 Vagas,,R$ 2.500 /mês,R$ 438,Florianópolis,2021-05-24 01:31
2515094398,https://www.vivareal.com.br/imovel/apartamento-3-quartos-abraao-bairros-florianopolis-com-garagem-97m2-aluguel-RS2800-id-2515094398/,"Apartamento com 3 Quartos para Aluguel, 97m²","Rua João Meirelles - Abraão, Florianópolis - SC",97,3 Quartos,3 Banheiros,2 Vagas,"Elevador
Piscina
Churrasqueira
Playground
Academia",R$ 2.800 /mês,R$ 813,Florianópolis,2021-05-24 01:31
2517746876,https://www.vivareal.com.br/imovel/apartamento-1-quartos-lagoa-da-conceicao-bairros-florianopolis-28m2-aluguel-RS1400-id-2517746876/,"Apartamento com Quarto para Aluguel, 28m²","Servidão Riacho Doce - Lagoa da Conceição, Florianópolis - SC",28,1 Quarto,1 Banheiro,-- Vaga,Piscina,R$ 1.400 /mês,R$ 190,Florianópolis,2021-05-24 01:31
2519610584,https://www.vivareal.com.br/imovel/apartamento-2-quartos-carianos-bairros-florianopolis-com-garagem-70m2-aluguel-RS1450-id-2519610584/,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Galvão - Carianos, Florianópolis - SC",70,2 Quartos,2 Banheiros,1 Vaga,,R$ 1.450 /mês,R$ 336,Florianópolis,2021-05-24 01:31
2516054898,https://www.vivareal.com.br/imovel/apartamento-2-quartos-coqueiros-bairros-florianopolis-50m2-aluguel-RS850-id-2516054898/,"Apartamento com 2 Quartos para Aluguel, 50m²","Rua Desembargador Pedro Silva - Coqueiros, Florianópolis - SC",50,2 Quartos,1 Banheiro,-- Vaga,,R$ 850 /mês,R$ 395,Florianópolis,2021-05-24 01:31
2513272702,https://www.vivareal.com.br/imovel/apartamento-3-quartos-corrego-grande-bairros-florianopolis-com-garagem-92m2-aluguel-RS2000-id-2513272702/,"Apartamento com 3 Quartos para Aluguel, 92m²","Rua João Pio Duarte Silva - Córrego Grande, Florianópolis - SC",92,3 Quartos,2 Banheiros,1 Vaga,"Mobiliado
Área de serviço
Churrasqueira
Condomínio fechado
Cozinha",R$ 2.000 /mês,R$ 500,Florianópolis,2021-05-24 01:31
2517730710,https://www.vivareal.com.br/imovel/apartamento-1-quartos-barra-da-lagoa-bairros-florianopolis-com-garagem-30m2-aluguel-RS1500-id-2517730710/,"Apartamento com Quarto para Aluguel, 30m²","Servidão Heleodoro João Florindo - Barra da Lagoa, Florianópolis - SC",30,1 Quarto,1 Banheiro,1 Vaga,,R$ 1.500 /mês,,Florianópolis,2021-05-24 01:31
2517728517,https://www.vivareal.com.br/imovel/apartamento-1-quartos-barra-da-lagoa-bairros-florianopolis-com-garagem-30m2-aluguel-RS1500-id-2517728517/,"Apartamento com Quarto para Aluguel, 30m²","Servidão Heleodoro João Florindo - Barra da Lagoa, Florianópolis - SC",30,1 Quarto,1 Banheiro,1 Vaga,,R$ 1.500 /mês,,Florianópolis,2021-05-24 01:31
2517730285,https://www.vivareal.com.br/imovel/apartamento-1-quartos-barra-da-lagoa-bairros-florianopolis-com-garagem-30m2-aluguel-RS1500-id-2517730285/,"Apartamento com Quarto para Aluguel, 30m²","Servidão Heleodoro João Florindo - Barra da Lagoa, Florianópolis - SC",30,1 Quarto,1 Banheiro,1 Vaga,,R$ 1.500 /mês,,Florianópolis,2021-05-24 01:31
2517730284,https://www.vivareal.com.br/imovel/apartamento-1-quartos-barra-da-lagoa-bairros-florianopolis-com-garagem-30m2-aluguel-RS1500-id-2517730284/,"Apartamento com Quarto para Aluguel, 30m²","Servidão Heleodoro João Florindo - Barra da Lagoa, Florianópolis - SC",30,1 Quarto,1 Banheiro,1 Vaga,,R$ 1.500 /mês,,Florianópolis,2021-05-24 01:31
2517730286,https://www.vivareal.com.br/imovel/apartamento-1-quartos-barra-da-lagoa-bairros-florianopolis-com-garagem-30m2-aluguel-RS1500-id-2517730286/,"Apartamento com Quarto para Aluguel, 30m²","Servidão Heleodoro João Florindo - Barra da Lagoa, Florianópolis - SC",30,1 Quarto,1 Banheiro,1 Vaga,,R$ 1.500 /mês,,Florianópolis,2021-05-24 01:31
2517730709,https://www.vivareal.com.br/imovel/apartamento-1-quartos-barra-da-lagoa-bairros-florianopolis-com-garagem-30m2-aluguel-RS1500-id-2517730709/,"Apartamento com Quarto para Aluguel, 30m²","Servidão Heleodoro João Florindo - Barra da Lagoa, Florianópolis - SC",30,1 Quarto,1 Banheiro,1 Vaga,,R$ 1.500 /mês,,Florianópolis,2021-05-24 01:31
2512239783,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-florianopolis-56m2-venda-RS380000-id-2512239783/,Apartamento com Quarto para Venda/Aluguel 56m²,"Rua Felipe Schmidt, 1102 - Centro, Florianópolis - SC",56,1 Quarto,1 Banheiro,-- Vaga,Varanda,"R$ 1.800 /mês
R$ 380.000",R$ 680,Florianópolis,2021-05-24 01:31
2518533027,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-76m2-aluguel-RS7900-id-2518533027/,"Apartamento com 2 Quartos para Aluguel, 76m²","Centro, Florianópolis - SC",76,2 Quartos,2 Banheiros,2 Vagas,,R$ 7.900 /mês,R$ 1.153,Florianópolis,2021-05-24 01:31
2512494949,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-88m2-aluguel-RS3000-id-2512494949/,"Apartamento com 3 Quartos para Aluguel, 88m²","Rua Duarte Schutel, 181 - Centro, Florianópolis - SC",88,3 Quartos,2 Banheiros,1 Vaga,"Mobiliado
Área de serviço
Salão de festas
Playground
Sala de jantar",R$ 3.000 /mês,R$ 800,Florianópolis,2021-05-24 01:31
2428924982,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cachoeira-do-bom-jesus-bairros-florianopolis-com-garagem-144m2-aluguel-RS1200-id-2428924982/,"Apartamento com 3 Quartos para Aluguel, 144m²","Avenida Luiz Boiteux Piazza, 4413 - Cachoeira do Bom Jesus, Florianópolis - SC",144,3 Quartos,3 Banheiros,2 Vagas,"Mobiliado
Elevador
Piscina
Área de serviço
Churrasqueira",R$ 1.200 /dia,,Florianópolis,2021-05-24 01:31
2519851080,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-129m2-aluguel-RS3300-id-2519851080/,"Apartamento com 3 Quartos para Aluguel, 129m²","Rua Altamiro Guimarães - Centro, Florianópolis - SC",129,3 Quartos,3 Banheiros,1 Vaga,"Área de serviço
Salão de festas
Playground
Mais de um andar
Armário embutido",R$ 3.300 /mês,R$ 780,Florianópolis,2021-05-24 01:31
2520727020,https://www.vivareal.com.br/imovel/apartamento-1-quartos-armacao-do-pantano-do-sul-bairros-florianopolis-com-garagem-60m2-aluguel-RS1500-id-2520727020/,"Apartamento com Quarto para Aluguel, 60m²","Rua Manoel Izidoro Januário - Armação do Pântano do Sul, Florianópolis - SC",60,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Área de serviço
Interfone
Armário na cozinha",R$ 1.500 /mês,,Florianópolis,2021-05-24 01:31
2517284654,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-65m2-aluguel-RS1200-id-2517284654/,"Apartamento com 2 Quartos para Aluguel, 65m²","Servidão Laureano Pereira dos Santos, 396 - Ingleses do Rio Vermelho, Florianópolis - SC",65,2 Quartos,1 Banheiro,1 Vaga,"Área de serviço
Churrasqueira
Varanda",R$ 1.200 /mês,R$ 270,Florianópolis,2021-05-24 01:31
2517794936,https://www.vivareal.com.br/imovel/apartamento-2-quartos-itacorubi-bairros-florianopolis-com-garagem-65m2-aluguel-RS2500-id-2517794936/,"Apartamento com 2 Quartos para Aluguel, 65m²","Servidão Recanto Verde, 170 - Itacorubi, Florianópolis - SC",65,2 Quartos,2 Banheiros,1 Vaga,"Elevador
Área de serviço
Salão de festas
Playground
Academia",R$ 2.500 /mês,R$ 650,Florianópolis,2021-05-24 01:31
2520448381,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cachoeira-do-bom-jesus-bairros-florianopolis-com-garagem-397m2-aluguel-RS9000-id-2520448381/,"Apartamento com 3 Quartos para Aluguel, 397m²","Avenida Luiz Boiteux Piazza - Cachoeira do Bom Jesus, Florianópolis - SC",397,3 Quartos,5 Banheiros,3 Vagas,"Elevador
Salão de festas
Playground
Ar-condicionado
Quadra poliesportiva",R$ 9.000 /mês,R$ 2.394,Florianópolis,2021-05-24 01:31
2477634777,https://www.vivareal.com.br/imovel/apartamento-3-quartos-parque-sao-jorge-bairros-florianopolis-com-garagem-108m2-aluguel-RS3200-id-2477634777/,"Apartamento com 3 Quartos para Aluguel, 108m²","Parque São Jorge, Florianópolis - SC",108,3 Quartos,2 Banheiros,2 Vagas,"Elevador
Piscina
Área de serviço
Churrasqueira
Varanda",R$ 3.200 /mês,R$ 450,Florianópolis,2021-05-24 01:31
2516302773,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-florianopolis-com-garagem-60m2-venda-RS1364000-id-2516302773/,Apartamento com Quarto para Venda/Aluguel 60m²,"Centro, Florianópolis - SC",60,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Elevador
Área de serviço
Lavanderia
Sala de jantar","R$ 5.500 /mês
R$ 1.364.000",R$ 804,Florianópolis,2021-05-24 01:31
2511432388,https://www.vivareal.com.br/imovel/apartamento-1-quartos-pantanal-bairros-florianopolis-com-garagem-47m2-aluguel-RS1400-id-2511432388/,"Apartamento com Quarto para Aluguel, 47m²","Pantanal, Florianópolis - SC",47,1 Quarto,1 Banheiro,1 Vaga,Segurança 24h,R$ 1.400 /mês,R$ 370,Florianópolis,2021-05-24 01:31
2517731088,https://www.vivareal.com.br/imovel/apartamento-1-quartos-saco-grande-bairros-florianopolis-com-garagem-26m2-aluguel-RS1700-id-2517731088/,"Apartamento com Quarto para Aluguel, 26m²","Servidão Natalina Machado - Saco Grande, Florianópolis - SC",26,1 Quarto,1 Banheiro,1 Vaga,,R$ 1.700 /mês,,Florianópolis,2021-05-24 01:31
2514173071,https://www.vivareal.com.br/imovel/apartamento-1-quartos-santo-antonio-de-lisboa-bairros-florianopolis-50m2-aluguel-RS1150-id-2514173071/,"Apartamento com Quarto para Aluguel, 50m²","Santo Antônio de Lisboa, Florianópolis - SC",50,1 Quarto,1 Banheiro,-- Vaga,Cozinha,R$ 1.150 /mês,R$ 50,Florianópolis,2021-05-24 01:31
2502113906,https://www.vivareal.com.br/imovel/apartamento-1-quartos-itacorubi-bairros-florianopolis-50m2-venda-RS272000-id-2502113906/,Apartamento com Quarto para Venda/Aluguel 50m²,"Rodovia Admar Gonzaga - Itacorubi, Florianópolis - SC",50,1 Quarto,1 Banheiro,-- Vaga,"Ar-condicionado
Condomínio fechado
Cozinha","R$ 1.000 /mês
R$ 272.000",R$ 325,Florianópolis,2021-05-24 01:31
2519795902,https://www.vivareal.com.br/imovel/apartamento-2-quartos-joao-paulo-bairros-florianopolis-com-garagem-67m2-aluguel-RS1700-id-2519795902/,"Apartamento com 2 Quartos para Aluguel, 67m²","Rodovia João Paulo - Joao Paulo, Florianópolis - SC",67,2 Quartos,2 Banheiros,1 Vaga,"Elevador
Piscina",R$ 1.700 /mês,R$ 600,Florianópolis,2021-05-24 01:31
2519910686,https://www.vivareal.com.br/imovel/apartamento-3-quartos-agronomica-bairros-florianopolis-com-garagem-149m2-aluguel-RS3300-id-2519910686/,"Apartamento com 3 Quartos para Aluguel, 149m²","Avenida Governador Irineu Bornhausen - Agronômica, Florianópolis - SC",149,3 Quartos,4 Banheiros,1 Vaga,Elevador,R$ 3.300 /mês,R$ 1.345,Florianópolis,2021-05-24 01:31
2520787484,https://www.vivareal.com.br/imovel/apartamento-1-quartos-trindade-bairros-florianopolis-com-garagem-24m2-aluguel-RS2500-id-2520787484/,"Apartamento com Quarto para Aluguel, 24m²","Avenida Desembargador Vítor Lima - Trindade, Florianópolis - SC",24,1 Quarto,1 Banheiro,1 Vaga,Garagem,R$ 2.500 /mês,,Florianópolis,2021-05-24 01:31
2496062195,https://www.vivareal.com.br/imovel/apartamento-3-quartos-beira-mar-bairros-florianopolis-com-garagem-136m2-aluguel-RS5000-id-2496062195/,"Apartamento com 3 Quartos para Aluguel, 136m²","Avenida Governador Irineu Bornhausen - Beira Mar, Florianópolis - SC",136,3 Quartos,3 Banheiros,1 Vaga,"Elevador
Salão de festas
Playground
Armário na cozinha
Closet",R$ 5.000 /mês,R$ 1.540,Florianópolis,2021-05-24 01:31
2520682484,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-120m2-aluguel-RS2300-id-2520682484/,"Apartamento com 3 Quartos para Aluguel, 120m²","Rua Álvaro de Carvalho, 30 - Centro, Florianópolis - SC",120,3 Quartos,1 Banheiro,2 Vagas,"Área de serviço
Salão de festas
Jardim
Quadra poliesportiva
Lavanderia",R$ 2.300 /mês,R$ 1.100,Florianópolis,2021-05-24 01:31
2508860396,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jurere-internacional-bairros-florianopolis-com-garagem-105m2-aluguel-RS400-id-2508860396/,"Apartamento com 2 Quartos para Aluguel, 105m²","Rua das Piraúnas, 1540 - Jurerê Internacional, Florianópolis - SC",105,2 Quartos,3 Banheiros,2 Vagas,"Mobiliado
Elevador
Piscina
Área de serviço
Churrasqueira",R$ 400 /dia,,Florianópolis,2021-05-24 01:31
2516939721,https://www.vivareal.com.br/imovel/apartamento-1-quartos-itacorubi-bairros-florianopolis-com-garagem-70m2-aluguel-RS1950-id-2516939721/,"Apartamento com Quarto para Aluguel, 70m²","Servidão Laje de Pedra, 151 - Itacorubi, Florianópolis - SC",70,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Elevador
Salão de festas
Varanda
Academia",R$ 1.950 /mês,R$ 530,Florianópolis,2021-05-24 01:31
2520527251,https://www.vivareal.com.br/imovel/apartamento-1-quartos-trindade-bairros-florianopolis-com-garagem-46m2-aluguel-RS1300-id-2520527251/,"Apartamento com Quarto para Aluguel, 46m²","Rua Lauro Linhares - Trindade, Florianópolis - SC",46,1 Quarto,1 Banheiro,1 Vaga,,R$ 1.300 /mês,R$ 284,Florianópolis,2021-05-24 01:31
2503376086,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-70m2-aluguel-RS400-id-2503376086/,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Abel Álvares Cabral Júnior, 149 - Ingleses do Rio Vermelho, Florianópolis - SC",70,2 Quartos,2 Banheiros,1 Vaga,"Mobiliado
Área de serviço
Churrasqueira
Academia
Ar-condicionado",R$ 400 /dia,R$ 450,Florianópolis,2021-05-24 01:31
2517356578,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-135m2-aluguel-RS6200-id-2517356578/,"Apartamento com 3 Quartos para Aluguel, 135m²","Rua Esteves Júnior, 458 - Centro, Florianópolis - SC",135,3 Quartos,1 Banheiro,1 Vaga,"Mobiliado
Elevador
Área de serviço
Churrasqueira
Salão de festas",R$ 6.200 /mês,R$ 883,Florianópolis,2021-05-24 01:31
2517746277,https://www.vivareal.com.br/imovel/apartamento-2-quartos-trindade-bairros-florianopolis-com-garagem-74m2-aluguel-RS2450-id-2517746277/,"Apartamento com 2 Quartos para Aluguel, 74m²","Rua Oge Fortkamp - Trindade, Florianópolis - SC",74,2 Quartos,2 Banheiros,1 Vaga,Elevador,R$ 2.450 /mês,R$ 445,Florianópolis,2021-05-24 01:31
2491192458,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jurere-internacional-bairros-florianopolis-com-garagem-90m2-aluguel-RS4000-id-2491192458/,"Apartamento com 3 Quartos para Aluguel, 90m²","Avenida dos Búzios, 209 - Jurerê Internacional, Florianópolis - SC",90,3 Quartos,3 Banheiros,2 Vagas,"Mobiliado
Elevador
Área de serviço
Ar-condicionado
TV a cabo",R$ 4.000 /mês,,Florianópolis,2021-05-24 01:31
2519890604,https://www.vivareal.com.br/imovel/apartamento-2-quartos-lagoa-da-conceicao-bairros-florianopolis-com-garagem-93m2-aluguel-RS2180-id-2519890604/,"Apartamento com 2 Quartos para Aluguel, 93m²","Rua Crisógono Vieira da Cruz - Lagoa da Conceição, Florianópolis - SC",93,2 Quartos,2 Banheiros,1 Vaga,"Ar-condicionado
Armário na cozinha",R$ 2.180 /mês,R$ 456,Florianópolis,2021-05-24 01:31
2516248222,https://www.vivareal.com.br/imovel/apartamento-2-quartos-campeche-bairros-florianopolis-com-garagem-73m2-venda-RS950000-id-2516248222/,Apartamento com 2 Quartos para Venda/Aluguel 73m²,"Campeche, Florianópolis - SC",73,2 Quartos,2 Banheiros,2 Vagas,"Mobiliado
Piscina
Área de serviço
Ar-condicionado","R$ 5.000 /mês
R$ 950.000",R$ 690,Florianópolis,2021-05-24 01:31
2516890199,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jurere-bairros-florianopolis-com-garagem-90m2-aluguel-RS5000-id-2516890199/,"Apartamento com 3 Quartos para Aluguel, 90m²","Rua Dario João de Souza, 101 - Jurerê, Florianópolis - SC",90,3 Quartos,2 Banheiros,2 Vagas,"Mobiliado
Elevador
Piscina
Área de serviço
Churrasqueira",R$ 5.000 /mês,R$ 790,Florianópolis,2021-05-24 01:31
2513163513,https://www.vivareal.com.br/imovel/apartamento-2-quartos-carvoeira-bairros-florianopolis-com-garagem-141m2-aluguel-RS1400-id-2513163513/,"Apartamento com 2 Quartos para Aluguel, 141m²","Rua Douglas Seabra Levier - Carvoeira, Florianópolis - SC",141,2 Quartos,1 Banheiro,1 Vaga,,R$ 1.400 /mês,R$ 380,Florianópolis,2021-05-24 01:31
